created_at,description,favourites_count,followers_count,friends_count,id,id_str,listed_count,name,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,screen_name,status,statuses_count,withheld_in_countries,default_profile,geo_enabled,location,url,verified,default_profile_image,protected
Thu Nov 05 13:53:31 +0000 2009,"Président du Conseil départemental des @AlpesMaritimes, Président du Parc national du @Mercantour @SICTIAM_FR #Valberg #ia #SMARTDeal #GREENDeal",1290.0,10026.0,1104.0,87691954,87691954,227.0,Charles Ange Ginesy,F2F5F7,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,,https://pbs.twimg.com/profile_banners/87691954/1648050478,http://pbs.twimg.com/profile_images/1410193441124929537/XylP09AK_normal.jpg,https://pbs.twimg.com/profile_images/1410193441124929537/XylP09AK_normal.jpg,038543,FFFFFF,F6F6F6,333333,True,ca_ginesy,"{'created_at': 'Sat Jun 25 09:52:41 +0000 2022', 'favorite_count': 10, 'hashtags': [], 'id': 1540634073328140294, 'id_str': '1540634073328140294', 'in_reply_to_screen_name': 'ca_ginesy', 'in_reply_to_status_id': 1540634071877009408, 'in_reply_to_user_id': 87691954, 'lang': 'fr', 'retweet_count': 2, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': ""Le CD06 apporte son soutien au @sdis_06 : 81M€ annuels et 3,5M€ de subventions d'équipement exceptionnelles en 2022… https://t.co/tPkuJ9Gil3"", 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540634073328140294', 'url': 'https://t.co/tPkuJ9Gil3'}], 'user_mentions': [{'id': 3937805189, 'id_str': '3937805189', 'name': 'Sapeurs-pompiers 06', 'screen_name': 'sdis_06'}]}",9637.0,[],,True,Alpes Maritimes - Valberg,https://t.co/xIM0KDSDum,True,,
Fri Jan 20 08:10:57 +0000 2012,Président du Conseil régional de @NvelleAquitaine,8741.0,29080.0,10339.0,469126890,469126890,709.0,Alain Rousset,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/469126890/1655136188,http://pbs.twimg.com/profile_images/1400792188737437700/siRSB3eS_normal.jpg,https://pbs.twimg.com/profile_images/1400792188737437700/siRSB3eS_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,al_rousset,"{'created_at': 'Sat Jun 25 14:39:18 +0000 2022', 'hashtags': [{'text': 'stage'}], 'id': 1540706205311459329, 'id_str': '1540706205311459329', 'lang': 'fr', 'retweet_count': 2, 'retweeted_status': {'created_at': 'Sat Jun 25 13:00:00 +0000 2022', 'favorite_count': 2, 'hashtags': [{'text': 'stage'}], 'id': 1540681214440443904, 'id_str': '1540681214440443904', 'lang': 'fr', 'retweet_count': 2, 'source': '<a href=""https://swello.com/fr/"" rel=""nofollow"">Swello</a>', 'text': ""| Rejoignez-nous ! |\n🎓 📢 Envie d'agir et de découvrir la coopération transfrontalière ? Les offres de #stage et d'… https://t.co/kIlgMUNNzd"", 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540681214440443904', 'url': 'https://t.co/kIlgMUNNzd'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'text': ""RT @Euroregion_naen: | Rejoignez-nous ! |\n🎓 📢 Envie d'agir et de découvrir la coopération transfrontalière ? Les offres de #stage et d'#alt…"", 'urls': [], 'user_mentions': [{'id': 538854062, 'id_str': '538854062', 'name': 'Eurorégion_NAEN', 'screen_name': 'Euroregion_naen'}]}",30213.0,[],True,True,Nouvelle-Aquitaine,https://t.co/ELV0pvEM6T,True,,
Tue Feb 21 20:10:17 +0000 2012,Sénateur du Rhône | Conseiller municipal de Lyon @lesrepublicains,3301.0,7776.0,1849.0,499128441,499128441,186.0,Etienne BLANC,000000,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,,https://pbs.twimg.com/profile_banners/499128441/1623652684,http://pbs.twimg.com/profile_images/1300407138913746946/VGnk0BYS_normal.jpg,https://pbs.twimg.com/profile_images/1300407138913746946/VGnk0BYS_normal.jpg,19CF86,000000,000000,000000,,blanc_etienne,"{'created_at': 'Thu Jun 02 10:40:28 +0000 2022', 'favorite_count': 9, 'hashtags': [], 'id': 1532311177128202240, 'id_str': '1532311177128202240', 'lang': 'fr', 'place': {'attributes': {}, 'bounding_box': {'coordinates': [[[4.7718312, 45.7073626], [4.8983666, 45.7073626], [4.8983666, 45.80828], [4.7718312, 45.80828]]], 'type': 'Polygon'}, 'contained_within': [], 'country': 'France', 'country_code': 'FR', 'full_name': 'Lyon, France', 'id': '179b8df9e368044d', 'name': 'Lyon', 'place_type': 'city', 'url': 'https://api.twitter.com/1.1/geo/id/179b8df9e368044d.json'}, 'retweet_count': 2, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Aux côtés des organisateurs du magnifique Salon Handica à Lyon Eurexpo hier, qui est devenu le rdv incontournable d… https://t.co/cRa778Q1p9', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1532311177128202240', 'url': 'https://t.co/cRa778Q1p9'}], 'user_mentions': []}",4200.0,[],,True,"Lyon, France",https://t.co/grzaRKSWbF,True,,
Thu Jul 08 15:39:39 +0000 2010,Président du Conseil départemental de la #Dordogne - Député honoraire,114.0,3171.0,222.0,164317127,164317127,123.0,Germinal Peiro,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/164317127/1450476151,http://pbs.twimg.com/profile_images/1440964817909657603/BJn03cGN_normal.jpg,https://pbs.twimg.com/profile_images/1440964817909657603/BJn03cGN_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,germinalpeiro,"{'created_at': 'Wed Jun 22 16:21:07 +0000 2022', 'favorite_count': 26, 'hashtags': [], 'id': 1539644661186306050, 'id_str': '1539644661186306050', 'lang': 'fr', 'retweet_count': 8, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Je suis très ému de la disparition du paléoanthropologue Yves Coppens. La France et le Périgord perdent aujourd’hui… https://t.co/cEN9PPCO9k', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1539644661186306050', 'url': 'https://t.co/cEN9PPCO9k'}], 'user_mentions': []}",1081.0,[],True,True,Dordogne,,,,
Mon Jul 06 06:02:13 +0000 2009,Maire de de Colmar - Président de Colmar Agglomération - Vice-Président de la Collectivité Européenne d’Alsace,107.0,4916.0,257.0,54132631,54132631,173.0,Eric Straumann,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/54132631/1447841800,http://pbs.twimg.com/profile_images/1365334137406685185/fzCds_aJ_normal.jpg,https://pbs.twimg.com/profile_images/1365334137406685185/fzCds_aJ_normal.jpg,1B95E0,000000,000000,000000,,ericstraumann,"{'created_at': 'Fri Jun 17 07:02:17 +0000 2022', 'favorite_count': 7, 'hashtags': [], 'id': 1537692087348518912, 'id_str': '1537692087348518912', 'lang': 'zxx', 'media': [{'display_url': 'pic.twitter.com/m57bzaqU0I', 'expanded_url': 'https://twitter.com/ericstraumann/status/1537692087348518912/photo/1', 'id': 1537692082881667074, 'media_url': 'http://pbs.twimg.com/media/FVb6zWYXoAIJEJC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FVb6zWYXoAIJEJC.jpg', 'sizes': {'large': {'h': 960, 'resize': 'fit', 'w': 960}, 'medium': {'h': 960, 'resize': 'fit', 'w': 960}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/m57bzaqU0I'}], 'place': {'attributes': {}, 'bounding_box': {'coordinates': [[[7.3155424, 48.0407295], [7.4690198, 48.0407295], [7.4690198, 48.1821077], [7.3155424, 48.1821077]]], 'type': 'Polygon'}, 'contained_within': [], 'country': 'France', 'country_code': 'FR', 'full_name': 'Colmar, France', 'id': '42ae94f84e56c6f6', 'name': 'Colmar', 'place_type': 'city', 'url': 'https://api.twitter.com/1.1/geo/id/42ae94f84e56c6f6.json'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'https://t.co/m57bzaqU0I', 'urls': [], 'user_mentions': []}",540.0,[],,True,"Colmar, France",,True,,
Wed Mar 28 11:43:16 +0000 2012,"Député-Maire de Moult, soutien d'Emmanuel Macron
 Les tweets signés AT sont d'Alain Tourret, les autres de ses collaborateurs",1.0,3418.0,114.0,538968658,538968658,182.0,Alain Tourret,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/538968658/1382598077,http://pbs.twimg.com/profile_images/378800000640326281/07bffb646a67f7c160034bab2d8af31a_normal.jpeg,https://pbs.twimg.com/profile_images/378800000640326281/07bffb646a67f7c160034bab2d8af31a_normal.jpeg,0084B4,FFFFFF,DDEEF6,333333,True,AlainTourret,"{'created_at': 'Wed Oct 10 12:14:04 +0000 2018', 'hashtags': [], 'id': 1049996485675413511, 'id_str': '1049996485675413511', 'lang': 'fr', 'retweet_count': 1, 'retweeted_status': {'created_at': 'Mon Oct 08 10:36:43 +0000 2018', 'favorite_count': 2, 'hashtags': [], 'id': 1049247207877214208, 'id_str': '1049247207877214208', 'lang': 'fr', 'retweet_count': 1, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': 'https://t.co/VQGFOxv4h2\nDemain 13h en France et 19h40 en Allemagne  @MadameFromageFr Chef Mathieu Guibert… https://t.co/8D4HSipVd8', 'truncated': True, 'urls': [{'expanded_url': 'https://www.programme-tv.net/programme/culture-infos/r1549247812-arte-regards/13661694-que-reste-t-il-du-camembert/', 'url': 'https://t.co/VQGFOxv4h2'}, {'expanded_url': 'https://twitter.com/i/web/status/1049247207877214208', 'url': 'https://t.co/8D4HSipVd8'}], 'user_mentions': [{'id': 1339271593, 'id_str': '1339271593', 'name': 'associationfromages', 'screen_name': 'MadameFromageFr'}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @RichezLerouge: https://t.co/VQGFOxv4h2\nDemain 13h en France et 19h40 en Allemagne  @MadameFromageFr Chef Mathieu Guibert #hotelrestaura…', 'urls': [{'expanded_url': 'https://www.programme-tv.net/programme/culture-infos/r1549247812-arte-regards/13661694-que-reste-t-il-du-camembert/', 'url': 'https://t.co/VQGFOxv4h2'}], 'user_mentions': [{'id': 2331813252, 'id_str': '2331813252', 'name': 'Véro-Richez-Lerouge', 'screen_name': 'RichezLerouge'}, {'id': 1339271593, 'id_str': '1339271593', 'name': 'associationfromages', 'screen_name': 'MadameFromageFr'}]}",311.0,[],,True,"Moult, Calvados",https://t.co/A8nrNoMXYN,,,
Fri Jun 12 12:35:16 +0000 2009,Ancien Ministre Garde des Sceaux Ancien président de la commission des Affaires étrangères de l’Assemblee Nationale Ancien Président de la @regionpaca.,3260.0,10288.0,1398.0,46641505,46641505,323.0,Michel Vauzelle,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/46641505/1400517230,http://pbs.twimg.com/profile_images/468418398343294977/8Dr6XwJ7_normal.jpeg,https://pbs.twimg.com/profile_images/468418398343294977/8Dr6XwJ7_normal.jpeg,0084B4,C0DEED,DDEEF6,333333,True,Vauzelle,"{'created_at': 'Sun Jun 19 21:42:39 +0000 2022', 'favorite_count': 28, 'hashtags': [], 'id': 1538638417755373568, 'id_str': '1538638417755373568', 'lang': 'fr', 'retweet_count': 9, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Le président dans une démocratie s’explique sur ce qu’il fera qu’il n’a pas fait pendant cinq ans. Le président dan… https://t.co/GjocvixMDb', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1538638417755373568', 'url': 'https://t.co/GjocvixMDb'}], 'user_mentions': []}",4057.0,[],,True,Arles,https://t.co/8Kj2QOyYdn,,,
Wed Jul 01 16:01:02 +0000 2009,Présidente de l’@Arcep - Telcos - Postes - Distribution de la Presse - Députée honoraire d'Eure-et-Loir - mes tweets n’engagent que moi...,3147.0,23904.0,773.0,52764210,52764210,806.0,Laure de La Raudière,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/1484581632397004806/DzNvqauI_normal.jpg,https://pbs.twimg.com/profile_images/1484581632397004806/DzNvqauI_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,lauredlr,"{'created_at': 'Thu Jun 23 20:38:15 +0000 2022', 'hashtags': [], 'id': 1540071761462665216, 'id_str': '1540071761462665216', 'lang': 'fr', 'retweet_count': 4, 'retweeted_status': {'created_at': 'Thu Jun 23 16:04:58 +0000 2022', 'favorite_count': 8, 'hashtags': [], 'id': 1540002986906337283, 'id_str': '1540002986906337283', 'lang': 'fr', 'retweet_count': 4, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': '📣L’@Arcep publie une mise à jour des données du site ""Ma connexion internet"" au 31 mars 2022… https://t.co/qNAZIadDzJ', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540002986906337283', 'url': 'https://t.co/qNAZIadDzJ'}], 'user_mentions': [{'id': 3001096995, 'id_str': '3001096995', 'name': 'Arcep', 'screen_name': 'Arcep'}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @Arcep: 📣L’@Arcep publie une mise à jour des données du site ""Ma connexion internet"" au 31 mars 2022 https://t.co/t1nBneTjw4\n🗺Les infogr…', 'urls': [{'expanded_url': 'https://maconnexioninternet.arcep.fr/', 'url': 'https://t.co/t1nBneTjw4'}], 'user_mentions': [{'id': 3001096995, 'id_str': '3001096995', 'name': 'Arcep', 'screen_name': 'Arcep'}, {'id': 3001096995, 'id_str': '3001096995', 'name': 'Arcep', 'screen_name': 'Arcep'}]}",14317.0,[],,True,Eure-et-Loir,,True,,
Thu Feb 23 23:21:55 +0000 2012,Députée de la 2ème circonscription de l'Aude,16.0,1372.0,253.0,501242733,501242733,76.0,Marie-Hélène Fabre,DBE9ED,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,,https://pbs.twimg.com/profile_banners/501242733/1402567330,http://pbs.twimg.com/profile_images/468803338050355201/-O3H0wur_normal.jpeg,https://pbs.twimg.com/profile_images/468803338050355201/-O3H0wur_normal.jpeg,CC3366,DBE9ED,E6F6F9,333333,True,MHFabre,"{'created_at': 'Tue Nov 08 14:25:39 +0000 2016', 'favorite_count': 1, 'hashtags': [], 'id': 795995704154013696, 'id_str': '795995704154013696', 'lang': 'fr', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': ""Attentats de Paris et Bruxelles :les enquêteurs pensent avoir identifié le principal donneur d'ordre https://t.co/k25B4Dhv3l via @franceinfo"", 'urls': [{'expanded_url': 'http://www.francetvinfo.fr/faits-divers/terrorisme/attaques-du-13-novembre-a-paris/arrestation-de-salah-abdeslam/attentats-de-paris-et-bruxelles-les-enqueteurs-pensent-avoir-identifie-le-principal-donneur-d-ordre_1910757.html', 'url': 'https://t.co/k25B4Dhv3l'}], 'user_mentions': [{'id': 38395124, 'id_str': '38395124', 'name': 'franceinfo', 'screen_name': 'franceinfo'}]}",357.0,[],,,Narbonne,http://t.co/gVgw6lbcmy,,,
Wed Jan 26 19:06:48 +0000 2011,"Médecin, Député des Yvelines, Maire de Chambourcy",,735.0,,243300558,243300558,72.0,Pierre Morange,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,,,http://pbs.twimg.com/profile_images/1226552330/pierre-morangefb_normal.jpg,https://pbs.twimg.com/profile_images/1226552330/pierre-morangefb_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,True,PierreMorange,"{'created_at': 'Mon Jun 18 15:41:53 +0000 2012', 'favorite_count': 2, 'hashtags': [], 'id': 214744752782966784, 'id_str': '214744752782966784', 'lang': 'fr', 'source': '<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>', 'text': 'Pierre Morange réélu avec 59,60 % des suffrages remercie l’ensemble des électeurs qui lui ont témoigné leur confiance http://t.co/ZEgAbRMg', 'urls': [{'expanded_url': 'http://fb.me/1b0IwOQUo', 'url': 'http://t.co/ZEgAbRMg'}], 'user_mentions': []}",28.0,[],,,Chambourcy,http://t.co/QumknKzvSc,,,
Fri Sep 17 13:39:55 +0000 2010,"Député de la 3ème circonscription du Var.
Président des parcs nationaux de France.
Conseiller municipal de la ville de Hyères.",,709.0,30.0,191832590,191832590,69.0,Jean-Pierre Giran,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/1127432564/JPG_TT_normal.jpg,https://pbs.twimg.com/profile_images/1127432564/JPG_TT_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,JeanPierreGiran,"{'created_at': 'Fri Oct 01 08:55:30 +0000 2010', 'hashtags': [], 'id': 26062702242, 'id_str': '26062702242', 'lang': 'fr', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': 'RT @lemondefr : Les parcs nationaux ont cinquante ans\x85 et encore... http://www.lemonde.fr/tiny/1418480/#xtor=AL-32280258', 'urls': [], 'user_mentions': [{'id': 24744541, 'id_str': '24744541', 'name': 'Le Monde', 'screen_name': 'lemondefr'}]}",3.0,[],True,,,http://t.co/HfIMqjqy9F,,,
Thu Mar 08 20:34:03 +0000 2012,Maire et Président de la Communauté Urbaine d'Alençon,,376.0,6.0,518851788,518851788,,Joaquim Pueyo,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,JoaquimPueyo,,,[],True,,Alençon,,,True,
Wed Jul 22 09:44:45 +0000 2009,"Pyrénéen. Néo-rural. Chef d'entreprise Pietra Consulting #Affairespubliques
Formation des élus : https://t.co/DgKwi2c8Hg
Ancien Député-Maire d'#Asnières",13287.0,5664.0,4113.0,59085374,59085374,162.0,PIETRASANTA,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,,https://pbs.twimg.com/profile_banners/59085374/1507100969,http://pbs.twimg.com/profile_images/326148351/photo_seb_normal.jpg,https://pbs.twimg.com/profile_images/326148351/photo_seb_normal.jpg,FF0000,F2E195,FFF7CC,0C3E53,True,S_PIETRASANTA,"{'created_at': 'Sat Jun 25 12:53:18 +0000 2022', 'favorite_count': 2, 'hashtags': [{'text': 'zemouri'}], 'id': 1540679526551879686, 'id_str': '1540679526551879686', 'lang': 'fr', 'retweet_count': 1, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'text': ""Un article de 2015 qui posait déjà la question de la déontologie de #zemouri et du journal @LePoint\n\nA l'époque, pa… https://t.co/OeJTQXaKph"", 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540679526551879686', 'url': 'https://t.co/OeJTQXaKph'}], 'user_mentions': [{'id': 8460572, 'id_str': '8460572', 'name': 'Le Point', 'screen_name': 'LePoint'}]}",9377.0,[],,True,"Paris, France",https://t.co/ePxX6OQ6ci,,,
Mon Feb 01 21:08:02 +0000 2010,"Directeur OCYRES // Directeur associé @syntagme // Directeur conseil @TMA_Team
Ancien Député du Gard",1141.0,4629.0,1378.0,110521463,110521463,140.0,Patrice Prat,C5C7C7,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,,https://pbs.twimg.com/profile_banners/110521463/1437331814,http://pbs.twimg.com/profile_images/1380164394487844866/7d5gDzFT_normal.jpg,https://pbs.twimg.com/profile_images/1380164394487844866/7d5gDzFT_normal.jpg,CC3366,FFFFFF,E6F6F9,333333,True,PatricePrat,"{'created_at': 'Tue Dec 14 12:59:46 +0000 2021', 'hashtags': [{'text': 'Voltaire'}], 'id': 1470740296770240520, 'id_str': '1470740296770240520', 'lang': 'fr', 'retweet_count': 3, 'retweeted_status': {'created_at': 'Tue Dec 14 10:40:57 +0000 2021', 'favorite_count': 1, 'hashtags': [{'text': 'Voltaire'}], 'id': 1470705361304920074, 'id_str': '1470705361304920074', 'lang': 'fr', 'retweet_count': 3, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Bravo à notre collaboratrice @mdebrosses qui vient de réussir brillamment la Certification #Voltaire avec la note d… https://t.co/KUIJZ4Jwcm', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1470705361304920074', 'url': 'https://t.co/KUIJZ4Jwcm'}], 'user_mentions': [{'id': 27499685, 'id_str': '27499685', 'name': 'mduminy', 'screen_name': 'mdebrosses'}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'text': 'RT @syntagme: Bravo à notre collaboratrice @mdebrosses qui vient de réussir brillamment la Certification #Voltaire avec la note de 906/1000…', 'urls': [], 'user_mentions': [{'id': 2674002212, 'id_str': '2674002212', 'name': 'Syntagme', 'screen_name': 'syntagme'}, {'id': 27499685, 'id_str': '27499685', 'name': 'mduminy', 'screen_name': 'mdebrosses'}]}",1629.0,[],,True,Laudun l'Ardoise / Paris,,True,,
